330,スポーツプログラムＣ(Sports Program C),クライミング,西谷　善子(NISHITANI YOSHIKO),春学期(Spring Semester),１単位(1 Credit),CMP1210,日本語(Japanese),・定員24名・水曜2時限,クライミングを通して，自分の身体の機能や動き等を学びながら，自らの心身と向き合い，仲間とともに生涯を通じてスポーツを楽しむ力を養うことを目標とします。,クライミングは，本来自然の岩場で行われるスポーツでしたが， 人工のクライミングウォールやホールド（壁についている石）の進化により，フィットネス感覚で気軽に楽しめるようになりました。また，2016年にはスポーツクライミングが2020年の夏季五輪での追加競技に承認され，より注目を集めています。¥n本授業では，クライミングの中のボルダリング種目を中心に授業を展開し，自分の身体の機能や動き等を学びます。¥n¥n※毎回，ウォーミングアップで簡単な技術練習を行った後，各傾斜の壁をローテーションで登りながら理解を深めます。授業進行状況に合わせて順序，内容を変更することがあります。,"・必要に応じて，授業中に指示します。¥n・クライミング経験は問いません。　初心者でもOKです。¥n・初回～3,4週目までは様々な部分（特に前腕部）が筋肉痛になります。¥n・各種目に適切な服装や靴，またメガネの着用については担当教員の指示に従ってください。¥n・当該年度の定期健康診断を必ず受診すること。授業初回に健康診断の受診の有無を確認する。",単位修得のためには２／３以上の出席が必要となる。,特定のテキストは使用しませんが，必要に応じて参考資料を配布して授業を進めます。興味がある人は「フリークライミングはじめました。 : ボルダリングから本格クライミングまで」（西谷監修）を読むと授業の様子が分かります。授業を選択する前にぜひ読んでみてください。,授業の中で適宜紹介する。,"",""
331,スポーツプログラムＣ(Sports Program C),バスケットボール,石原　明美(ISHIHARA AKEMI),春学期(Spring Semester),１単位(1 Credit),CMP1210,日本語(Japanese),・定員30名・水曜2時限,競技経験や性別を問わず楽しく積極的に身体運動をする事によりバスケットボールの特性を理解し，基本的な技術， 戦術の習得を図ることを目標とする。,本授業ではドリルを多く取り入れて基礎的個人技術を習得していき，ミニゲームを数多く行い，更に必要となる基本的な集団技術，戦術を理解してレベルアップを図る。ゲームがスムーズに行えるようにルール，審判法も学習していく。室内で授業を実施する。,必要に応じて，授業中に指示する。¥nバスケットボールの競技経験の有無，男女差は問わない。初心者から経験者まで競技を楽しめるレベルで学習していく。¥nバスケットボールシューズまたは室内用のスニーカーシューズを用意すること。¥n当該年度の定期健康診断を必ず受診すること。授業初回に健康診断の受診の有無を確認する。,単位修得のためには２／３以上の出席が必要となる。,適時プリント配布。,"","",""
332,スポーツプログラムＨ　　　　　　　　　　　　　　　　　　新座(Sports Program H),トレーニング初級,塩田　徹(SHIODA TORU),秋学期(Fall Semester),１単位(1 Credit),CMP1210,日本語(Japanese),・定員40名,自己の体力レベルを知り，レベルと目的に合わせたトレーニングの理論と方法について，実践を通して理解を深める。,体力強化やウェイトコントロールを目的としたトレーニングは，正しい運動処方に基づいた方法で行われなければ期待する効果を生じることはない。この授業では初級者を対象にして，色々なトレーニングを実践してもらいながら目的に合わせたトレーニング理論や運動処方について学習する。授業期間前半は各種トレーニングの理論と方法を各種トレーニングを通して学習し，後半は個人の体力レベルや目的に合わせて各自のペースでトレーニングする。,履修登録完了後にBlackboard上で準備課題を提示する。¥n当該年度の定期健康診断を必ず受診すること。授業初回に健康診断の受診の有無を確認する。,単位修得のためには２／３以上の出席が必要となる。,必要に応じて授業時に配布する。,その他、授業時に紹介する。,遅刻は厳禁。初回から着替えを持参すること。,""
333,スポーツプログラムＨ(Sports Program H),クライミング,西谷　善子(NISHITANI YOSHIKO),秋学期(Fall Semester),１単位(1 Credit),CMP1210,日本語(Japanese),・定員24名・水曜2時限,クライミングを通して，自分の身体の機能や動き等を学びながら，自らの心身と向き合い，仲間とともに生涯を通じてスポーツを楽しむ力を養うことを目標とします。,クライミングは，本来自然の岩場で行われるスポーツでしたが， 人工のクライミングウォールやホールド（壁についている石）の進化により，フィットネス感覚で気軽に楽しめるようになりました。また，2016年にはスポーツクライミングが2020年の夏季五輪での追加競技に承認され，より注目を集めています。¥n本授業では，クライミングの中のボルダリング種目を中心に授業を展開し，自分の身体の機能や動き等を学びます。¥n¥n※毎回，ウォーミングアップで簡単な技術練習を行った後，各傾斜の壁をローテーションで登りながら理解を深めます。授業進行状況に合わせて順序，内容を変更することがあります。,"・必要に応じて，授業中に指示します。¥n・クライミング経験は問いません。　初心者でもOKです。¥n・初回～3,4週目までは様々な部分（特に前腕部）が筋肉痛になります。¥n・各種目に適切な服装や靴，またメガネの着用については担当教員の指示に従ってください。¥n・当該年度の定期健康診断を必ず受診すること。授業初回に健康診断の受診の有無を確認する。",単位修得のためには２／３以上の出席が必要となる。,特定のテキストは使用しませんが，必要に応じて参考資料を配布して授業を進めます。興味がある人は「フリークライミングはじめました。 : ボルダリングから本格クライミングまで」（西谷監修）を読むと授業の様子が分かります。授業を選択する前にぜひ読んでみてください。,授業の中で適宜紹介する。,"",""
334,大学生の学び・社会で学ぶこと(A Guide to Service Learning and Civic Engagement),社会に関わり、「テーマ」を持って生きる,藤井　満里子(FUJII MARIKO),秋学期(Fall Semester),２単位(2 Credits),CMP1100,日本語(Japanese),・2016年度以降1年次入学者対象科目・学びの精神科目,大学での学習が、社会の現実を理解し、また課題を発見するための基礎であることを学ぶ。また課題を解決するために、社会の課題に関わり、活動する視点と態度を習得することを目標とする。,この科目は立教サービスラーニング（ＲＳＬ）科目群のひとつである。ＲＳＬはコミュニティを理解し、コミュニティに関わる能力を習得することをとおしてシティズンシップ（市民性）を習得することを目的とする。そこで、この授業の前半は、本学学生にとって４年間生活するコミュニティである立教大学の歴史や大学が学生に期待する正課教育や正課外教育での学びと人間的成長について講じる。¥n授業の後半は、学ぶことの意義や自らの「テーマ」をどの様に構築していくのかを考える。それらを深めるために、この授業では、講義に加え、受講生どうしのディスカッション、ゲストスピーカーからの話、映像などにより、社会に関わって生きるための「志」を持つことを意識した授業展開を行う。,社会で活躍する人々や身近な人々、あるいは自分が影響を受けている人々の人生の「テーマ」や「生き方」、「志」などについて日頃から関心を持ち、関連する文献やニュース・新聞・雑誌記事に目を通しておくこと。,"","",授業時に紹介する。,・Blackboardを使用するので、使用方法に習熟しておくこと。¥n・授業中に紹介する立教大学が行うプログラム、チャペルやボランティアセンターで紹介するキャンプ・ボランティア活動などに積極的に参加することを期待する。¥n・秋学期以降のＲＳＬ科目の履修を期待する。,""
335,多文化の世界(World of the Multiple Cultures),東南アジアのイスラームと教育,中田　有紀(NAKATA YUKI),春学期(Spring Semester),２単位(2 Credits),CMP2100,日本語(Japanese),"",東南アジア地域のイスラームの実態をさまざまな教育的営みを通して考察することを目標とする。,イスラームの実態は多様であり、個々の地域性を考慮した理解が必要となる。この授業では、東南アジア（特にインドネシア）において、イスラームについての教育的営みが、近代化やグローバル化の過程でどのように展開されてきたのかについて考察する。,・東南アジア地域についての基礎的知識を事前に学んでおくこと。¥n・毎回の授業のレジュメをよく読んで復習すること。¥n・授業時に紹介する参考文献を読むこと。,"",特になし。,授業時に、紹介する予定。,講義内容や授業計画の順番は、最近の動向や研究成果などをふまえて変更されることがある。,""
336,地球環境の未来(Future of Environment),人類が暮らす地球という生態系の現状を見据え、地球環境の未来を考える,新山　優子(NIIYAMA YUUKO),春学期(Spring Semester),２単位(2 Credits),CMP2500,日本語(Japanese),"",地球環境の現状を理解し、人類が直面している問題を認識する。その上で、私達自身が未来のためにできること、すべきことを考える。,地球環境が危機に瀕しているといわれて久しいが、 いったい何が問題なのだろうか。私たち人間も含まれる生態系は、今どうなっているのだろうか。生態系の現状や解決すべき課題について学び、理解を深める。私達の日常生活は地球環境と決して無関係ではないことを念頭に置きながら、地球環境の未来について考察を進める。環境問題に対処するための新しい動きや考え方も紹介する。,授業では数冊だが参考図書の貸し出しを行うので、予習や復習に役立てて欲しい。¥nまた、授業中に紹介する書籍やウェブサイトを積極的に活用して自習し、知識を深めて欲しい。,"",特に指定しない。,授業中に紹介する。本学図書館の蔵書も利用してできるだけ多くの書籍を読み、知識や考えを深めて欲しい。,"",""
337,中国語圏の社会　　　　　　　　　　　　　　　　　　　　　新座(Society in the Chinese-speaking sphere),中国と民衆宗教の世界,小武海　櫻子(KOMUKAI SAKURAKO),春学期(Spring Semester),２単位(2 Credits),CMP2200,日本語(Japanese),"",中国の民衆宗教に関する史料に触れながら、中国社会の特質と民衆宗教の歴史を理解する。,中国社会を理解する上で、中国の歴史的に形成された行動規範や社会構造を知ることは重要である。なかでも、中国の歴史を動かした反乱や社会変革の多くは、中国の民衆が担っており、秘密結社・民衆教団・宗教運動などが幾度も生まれたことはよく知られている。それらを歴史・思想的な観点から理解することは、眼前にある中国社会の内実と日中の将来の行く末を考える上での助けとなるだろう。¥n本講義では、前段階として基本的な中国の歴史地理を把握し、歴史的に貫かれる政治・社会・家族における重要な原理を挙げる。そして主に近世・近代・近現代にかけての民衆宗教の歴史的展開とその背景を紹介し、中国民衆宗教の世界にアプローチしていく。民衆宗教の世界を知ることで、思想・歴史・社会・文化の広い範囲で中国の諸特徴を捉えることができると思われる。,毎回配布するレジメと自身のノートで復習すること。,"",なし,"","",""
338,中国語圏の社会(Society in the Chinese-speaking sphere),中国と民衆宗教の世界,小武海　櫻子(KOMUKAI SAKURAKO),秋学期(Fall Semester),２単位(2 Credits),CMP2200,日本語(Japanese),"",中国の民衆宗教に関する史料に触れながら、中国社会の特質と民衆宗教の歴史を理解する。,中国社会を理解する上で、中国の歴史的に形成された行動規範や社会構造を知ることは重要である。なかでも、中国の歴史を動かした反乱や社会変革の多くは、中国の民衆が担っており、秘密結社・民衆教団・宗教運動などが幾度も生まれたことはよく知られている。それらを歴史・思想的な観点から理解することは、眼前にある中国社会の内実と日中の将来の行く末を考える上での助けとなるだろう。¥n本講義では、前段階として基本的な中国の歴史地理を把握し、歴史的に貫かれる政治・社会・家族における重要な原理を挙げる。そして主に近世・近代・近現代にかけての民衆宗教の歴史的展開とその背景を紹介し、中国民衆宗教の世界にアプローチしていく。民衆宗教の世界を知ることで、思想・歴史・社会・文化の広い範囲で中国の諸特徴を捉えることができると思われる。,毎回配布するレジメと自身のノートで復習すること。,"",なし,"","",""
339,日本の演劇(Japanese Theater),「能」という日本の古典演劇を個々の身体を通して実体験し，体で理解し探って行く。,鵜澤　光(UZAWA HIKARU),春学期(Spring Semester),２単位(2 Credits),CMP2300,日本語(Japanese),・J科目（日本語による日本研究科目）・2016年度以降1年次入学者対象科目・定員30名,能の表現を裏づける根源的な力とは何か，それを能の詞（ことば）・動きを身体を通して学ぶ。それによって日本人のもつ，豊かな感性に気づき，更に日本文化の深層に触れて行く。,能の一曲を取り上げ内容を理解した上で，その一部分を詞章，節，それに伴う動きを含め，実際に身体で遊ぶ。あくまでも実技中心。己れの肉体を目一杯使って，能の表現にどれだけ近付けるか，自分に仕掛ける事。,毎回実習したことを反復練習すること。指示されたことを予習，暗記してくること。実技中心の授業である為，欠席しないこと。授業では積極的に己れに仕掛けて行くこと。,"","","",http://www.uzawahisa.jp,""
340,入門・経済教室(Introduction to Economics),会計は誰のために,内野　一樹(UCHINO KAZUKI),秋学期(Fall Semester),２単位(2 Credits),CMP2200,日本語(Japanese),"",さまざまな経済現象について、会計学の基礎的アプローチから学ぶ。,会計がドライな数合わせではなく、いろいろな人々の思惑が絡んだ社会的な（人間くさい）行為であることが分かるように、個別企業のケースを取り上げる。そこでは、勘定等の会計の基本ルールの習熟に努めるとともに、トヨタ自動車等の財務諸表を読み解いていくことにする。,準備学習の指示は、開講時に配布する授業計画表において行う。¥nテキストのデータを最新のものに置き換えながら授業を進めるので、該当箇所を読んでおいてほしい。,開講時（9月）に授業計画表を配布し確認する。,できるだけ新しいテキストを採用する予定である。担当教員が開講時(9月）に指示する。,授業の中で随時紹介する。,"",""
341,パーソナリティの心理(Psychology of Personality),心の生涯発達,菅沼　真樹(SUGANUMA MAKI),秋学期(Fall Semester),２単位(2 Credits),CMP2400,日本語(Japanese),"",人の心の個性の成り立ちや，加齢に伴って経験される心理的変化について，生涯発達心理学の観点から理解を深める。,パーソナリティ発達や対人関係の発達など，社会情緒的な側面の発達を中心に概観していく。受講者各人が「これまで」を振り返り，「これから」を展望するためのヒントともなるように，具体的場面と関連づけながら講義を進めていく。生活の中でみられるエピソードの紹介なども、積極的に取り入れていく。授業全体を通して、受講者各人が「人の発達とは何か」を考えるきっかけを提供したい。,開講に当たっての既有知識は、特に求めない。心理学関連科目の初学者にも理解できるように、授業を進めていく。開講後の授業時間外の学習に関しては、授業内で適宜指示する。¥n授業外でも、自身とは異なる発達段階にある者（乳幼児、児童、高齢者など）に対して積極的に関心を寄せ、可能な限り直接かかわる機会を持つなどして、理解を深めてほしい。,持ち込み不可,特に指定しない。,その他、授業内で適宜紹介する。,私語は厳禁とし，これを守れない者の履修は認めない。,""
342,文化と社会　　　　　　　　　　　　　　　　　　　　　　　新座(Culture and Society),文化の生起する場としての都市を考える,高木　恒一(TAKAGI KOICHI),春学期(Spring Semester),２単位(2 Credits),CMP2200,日本語(Japanese),"",私たちの生きる場としての都市について、社会学の視点から捉える視点を養うとともに、今日の都市の特質と課題について考察を深める。,都市は多くの人が行き交い、多様な出来事が起きる場であり、こうしたことのなかから様々な文化的事象が生起する。この授業では、文化が生起する場としての都市を社会学の視点から捉えるとともに、私たちが生きる今日の都市の特質と課題について検討を加えていく。授業は以下を予定しているが、受講生の関心などにより変更する場合がある。,新聞に毎日目を通すなど、日頃から政治・経済・社会の動向について関心を払うこと。都市を含めた現代社会を考えるためにはこのことが必須である。また、多数の参考文献を紹介する予定であるが、こうした文献を積極的に読むこと。,"",使用しない,この他、授業内で適宜紹介する。,遅刻・早退をしないこと、私語をしないことなど、受講マナーを守ること。マナーを守らない受講生については厳しく対応する。,""
343,学びの場としての社会(Society as a Field of Learning),コミュニティを通して社会を考える,西山　志保(NISHIYAMA SHIHO),春学期(Spring Semester),２単位(2 Credits),CMP1100,日本語(Japanese),・2016年度以降1年次入学者対象科目・学びの精神科目,急速なグローバル化に伴い，地域コミュニティで発生している様々な社会問題を取り上げ，その背景にある社会構造や社会関係を分析し，「現代社会」を多角的に捉える視野を身につける。,基本的に講義形式。コミュニティの実態を深く理解するために，映像や資料等を利用し，都市及び郊外のコミュニティでどのような問題が発生し，それに対してどのような問題解決の動きが生み出されているのか，コミュニティの役割は何か，を分析する。,講義内で適宜指示します,"",授業内で適宜指示。,松本康編（2014）『都市社会学・入門』有斐閣アルマ,"",""
344,立教ゼミナール２　　　　　　　　　　　　　　　　　　　　新座(Seminars for Students of Rikkyo University 2),ワークショップを通して学ぶ「持続可能な暮らし」と「幸せ」,空閑　厚樹(KUGA ATSUKI),秋学期(Fall Semester),２単位(2 Credits),CMP2240,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員30名,近い将来「かつて，生活の豊かさは経済成長によってもたらされると考えられていた」といわれる時代がくるかもしれません。現在，私たちは有限な化石資源，悪化する地球環境，グローバル経済の弊害の顕在化等の問題に直面しています。これらはいずれも経済成長が私たちの目指すべき唯一の目標ではないこと，また持続可能でもないことを示しています。しかし経済成長に替わる指標はまだありません。現在は過渡期にあるといえるでしょう。授業ではワークショップを通して持続可能な暮らしのあり方について学び，議論します。,５～６人程度の小グループに分け，毎回，発表者がテキストの担当部分を整理して内容を紹介します。コメンテーターがそれを受けて自分なりの意見を述べます。そして司会者（ファシリテーター）がそのグループの参加者が創造的な意見が出せるような司会を目指します。また持続可能な暮らしの実践についての資料検討、映像を視聴することにより現状把握と未来へのビジョンをふまえ持続可能な暮らしを物語としてまとめます。,「持続可能な暮らし」もしくは「持続可能な社会」をキーワードとして含む新聞記事を3つ以上調べて初回授業に持参すること。,"",なし,"","",""
345,立教ゼミナール４　　　　　　　　　　　　　　　　　　　　新座(Seminars for Students of Rikkyo University 4),健康心理学：心理学から考えるこころと体の健康,松永　美希(MATSUNAGA MIKI),秋学期(Fall Semester),２単位(2 Credits),CMP2440,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員30名,本講義では，健康心理学のトピックスについて，レジュメ発表とディスカッションを通して学ぶ。その結果，自身の心と体の健康に関心をもち，ストレスマネイジメントや健康増進の方法を心理学の観点から学習することを目指す。,前半は健康心理学に関するテキストを講読し，ストレスの仕組みやストレスコーピング，パーソナリティと健康，生活習慣と行動変容などについて学ぶ。各回の発表担当者が担当箇所をまとめて，レジュメで発表する。後半は，各自でテーマを決めて，先行研究などを講読し，テーマに関するレポートを作成・発表する。先行研究や論文は，講義担当者がリストを作成するので，参加者はその中から選択する。,講義担当者が配布資料を事前にBlackboardにアップロードするので，発表担当者でなくても参加者は資料を印刷し，読み込んでくること。また発表担当者は，レジュメを作成し，事前に講義担当者にメールで送付する。,"",授業内およびBlackboardにて指示・配布する,その他は講義内で指示する,事前の資料配布や復習用資料の配布をBlackboard上にて行うので，参加者は講義前に必ずBlackboardを確認するようにしてください。,""
346,立教ゼミナール発展編　２(Seminars for Senior Students of Rikkyo University 2),韓国・朝鮮研究へのアドバンスト・アプローチ,石坂　浩一(ISHIZAKA KOICHI),春学期(Spring Semester),２単位(2 Credits),CMP3200,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員30名,朝鮮語を母語とせず、立教大学で朝鮮語を初修言語として選択した学生、または入学前から学習して現在まで学び続けている学生を基本的対象とする。朝鮮語をより実践的に使いこなせるようにすることで、学部における専門教育や卒論研究を支援し、また所属学部で演習に参加していない学生が自分の関心を深めていけるよう支援することを目指す。,南北朝鮮に関する基礎知識を身に着けられるよう学習を促すとともに、朝鮮語の資料、データにアクセスする方法、現在の研究状況とその争点などについて、深く的確に認識できるように学習していく。初年度として「朝鮮半島の現代文化」をテーマとすることを予定しているが、単に表層を扱うだけでなく政治・経済・歴史的な背景、産業的・国際的側面などを視野に入れつつ各自の専攻を生かして、大学での朝鮮語についての学びをより意味のあるものにできるよう授業を展開したい。,グループごとにしっかりと資料収集と報告準備を行い充実した討論を導き出すよう期待したい。また、韓国留学や短期研修の経験がある者はそれを積極的に生かして問題意識を高めていってほしい。,最終レポートは報告と討論を発展させた、学習のまとめに相当するものである。,"","","",ハングル検定４級以上の朝鮮語の実力が必要である。
347,立教ゼミナール発展編　２(Seminars for Senior Students of Rikkyo University 2),グローバル都市空間における多文化化の現実と課題,金　兌恩(KIM TAEEUN),秋学期(Fall Semester),２単位(2 Credits),CMP3200,日本語(Japanese),・2016年度以降1年次入学者対象科目・定員30名,世界の主なメトロポリタン都市空間における多文化化の実態、関連の政策などについて学び、グローバル比較の視点から考える。多文化主義及び多文化共生に関する文献などの講読や報告・討議を通じて、社会学的想像力や批判的分析力を身につける。,グローバリゼーションの深化とともにさらに進んでいる多文化化の現状や今後の課題について、主にグローバル都市空間の現実に照準を定め、比較を試みる。現代社会におけるエスニシティやマイノリティをめぐる諸問題を、差異、他者性、アイデンティティなどの現代社会学、文化人類学における理論的概念を中心に学習していく。その上で、近年における「多文化主義」に関する理論的・政治的・実践的議論を踏まえながら、北米、豪州などのメトロポリタン都市空間における多文化化の歴史と現況、多文化共生とかかわる政策や実践事例を紹介する。そして、視野を東アジア地域に移し、日本と韓国での現状を検討し、北米・豪州における現状との比較考察を試みる。,事前に講読文献を読み、授業で取り上げたい論点を考えておくこと。,"",初回の授業にて文献リストを提示する。,その都度，紹介する。,"",""
348,アフリカの文化とことば(Culture and Language in Africa),グローバリゼーションとアイデンティティ政治,宮内　洋平(MIYAUCHI YOHEI),春学期(Spring Semester),２単位(2 Credits),CMP2100,日本語(Japanese),"",近年、アフリカ社会でますます重要性を増してきた「文化」をめぐる人びとの関わり合いを通して、現代世界の複数性と、グローバリゼーションによる世界の空間的な結びつきを理解する。,グローバリゼーションは、文化の均質化と差異化を同時に引き起こし、人びとのアイデンティティに揺さぶりをかけるものである。こうしたなか、個人や集団が、文化・エスニシティ・コミュニティなどを拠り所とする実践によって対処する動きが顕著となってきた。これらは差別や紛争を引き起こしたり、社会的不正義に抗する連帯や承認をめぐる運動、新たな経済活動を生み出したりするものである。人類学・地理学・社会学・政治哲学の議論とアフリカの事例に基づきながら、現代社会をアフリカの視点から捉え直す作業をしたい。,不明な用語は事典や基本文献等で調べること。新聞の国際面に目を通す習慣を付けること。,"",テキストは使用しない。,授業中に適宜紹介する。,"",""
349,宇宙の科学　　　　　　　　　　　　　　　　　　　　　　　新座(Astronomical Science),地球人になろう,浅井　和美(ASAI KAZUMI),秋学期(Fall Semester),２単位(2 Credits),CMP2500,日本語(Japanese),"",現代科学が解き明かした宇宙観の理解を深め，さらに，グローバル化が進む現代に重要な地球的規模で物事を見る目を養うことを本講義の目標とする。,現代の宇宙科学は，電波からガンマ線に至る全電磁波領域で観測が行われ，宇宙の構造と進化の理解が進んできた。この授業では，最新の観測結果に基づいて，現代天文学の宇宙観，すなわち地球，太陽系，恒星，銀河，銀河団の誕生と進化，宇宙の起源について学ぶ。,CHORUSに，参考資料他，いろいろ載せてありますので，活用してみましょう。,"",特になし。,CHORUS参照。,"",""
350,Tokyo Studies,History of Tokyo,"カプリオ，Ｍ．(CAPRIO,MARK E.)",秋学期(Fall Semester),２単位(2 Credits),CMP2231,英語(English),・F科目（外国語による日本研究科目） ・定員15名・他に特別外国人学生が履修・この授業は、英語圏での大学の授業を想定し、全て英語で行う・TOEIC®700点相当以上の英語力を有していることを前提に授業を実施する,This class serves as a historical and contemporary introduction to Tokyo in its context as Japan’s capital and major Northeast Asia city.,"This class will use primarily classroom lecture to trace Tokyo’s development from its Edo roots, through its war destruction, to the city’s role in Japan’s postwar economic recovery. I will also offer several walking tours.","This class will require students to do an extensive amount of reading. Assigned readings will include one textbook, academic papers, as well as experiential writing (diaries, etc.). Students will also be responsible for designing their own tour in groups.","Two exams will be worth 20/25%, in-class attendance/participation 30%",なし,A reading list will be included in the syllabus handed out the first day of class. The readings will be available on chorus. Students are expected to complete all the readings.,"",""
351,音楽の中のキリスト教(Christianity and Music),中世ヨーロッパ音楽の展開とキリスト教,佐々木　勉(SASAKI TSUTOMU),春学期(Spring Semester),２単位(2 Credits),CMP1100,日本語(Japanese),・2016年度以降1年次入学者対象科目・学びの精神科目,ヨーロッパ中世の音楽の展開を知ることを通じて、ヨーロッパ音楽とキリスト教の関わりや、ヨーロッパ音楽の展開にキリスト教が果たした役割を理解することを目標とします。,西洋音楽史における中世（600〜1450年頃）には、ヨーロッパ文化の一部としての音楽がキリスト教（ローマ・カトリック教会）の祈りとの関わりから成立し、発展しました。その過程や背景について、実際に残る音楽を聴き、分析することを通じて、キリスト教がヨーロッパ音楽の展開に果たした役割について考えます。,参考文献を精読し、YouTubeや図書館などを利用してできるだけ多くの音楽を聴くこと。その他、Blackboardを通じて指示する。なお、古代末期から16世紀にかけての歴史の基本的な知識を高校世界史レベルでよいので身につけておいてもらいたい。,欠席回数が4回を超えた場合はD評価とします。遅刻・早退は３回で欠席１回とみなします。また、欠席は1回につき素点から5％を減点。,プリントを配布します。,"",時間厳守、私語厳禁。質問など積極的発言を歓迎。初回授業には必ず出席のこと。,""
352,コミュニティをデザインする　　　　　　　　　　　　　　　新座(Design for the community),公共空間を考え，（再）構築するための基礎知識,権　安理(GON ANRI),秋学期(Fall Semester),２単位(2 Credits),CMP2200,日本語(Japanese),・2016年度以降1年次入学者対象科目,様々な場面で見られている「空間 （space）」の（再）利用／リノベーションについて，ハード（建物）とソフト（共同性），空間の理論や哲学，歴史的変遷をふまえて学ぶ。廃校や空家の活用事例の現状を知り，意義を理解する。,廃校や空き家が増加するなかで、その利活用が進んでいる。ここには、どのような歴史的，思想的意味があるのか。単に使われなくなった施設や建物，土地の再利用ということ以上の含意はないのか。このような関心から，講義の前半では，公共性，空間，建物，共同性に関する原理的考察を行う。そのうえで後半では，廃校や空き家のリノベーション事例を見ていく。キーワードは、リノベーション，コモンスペース，シェア，公共性，公私区分，空間の力など。以上を通じて，publicでcommonであるspaceが，いかに（再）構築されつつあるのかについて，基礎的かつ総合的な視から講義する。,授業時間外の学習に関する指示は，必要に応じて別途指示する。,"",なし。,授業時に紹介する。,初学者を想定した入門的な講義であり，視覚教材を多用し，基本知識の提供に努める。授業態度には厳しくする。私語や携帯，睡眠，スライドの撮影などは厳禁。そのことを自覚（理解して賛同）したうえで履修すること。なお，授業の順番や内容を，多少変更する可能性がある。,""
353,人権とジェンダー　　　　　　　　　　　　　　　　　　　　新座(Human Rights and Gender),人権とジェンダーをめぐる諸問題,中村　江里(NAKAMURA ERI),春学期(Spring Semester),２単位(2 Credits),CMP1100,日本語(Japanese),・2016年度以降1年次入学者対象科目・学びの精神科目,人権とジェンダーに関連する基本的な諸概念を理解し、現代社会の様々な社会的事象について人権やジェンダーの視点から考えることができるようになる。,人権は、人が生まれながらに持っている尊厳に基づいたものであり、全ての人が社会関係の中で生と自由を享受し、幸福を追求することができるための根拠とされている。しかしながら、近代において誕生した当初の人権概念は、「女性の人権」が除外されているという限界を内包したものであり、そうした限界に対する異議申し立てがフェミニズムの出発点の一つとなった。また、近年は女性だけでなく性的マイノリティの人権や、ジェンダーと民族、ジェンダーと障がいなど複合的な差別への関心も高まっている。このように人権概念は、時代的な制約に対する挑戦を受け止めながら現在まで変化してきたものであり、今後も変化していく可能性があると言える。この授業では、家族、教育、労働、政治など現代社会のあらゆる場面で見られるジェンダーやセクシュアリティによる差別について具体的に学び、人権概念についての理解を深めていきたい。,テキスト・参考文献に挙げた本を読んでおくことが望ましい。また、人権やジェンダーに関する時事問題に関心を持ち、日々新聞報道などに目を通しておくこと。,正当な理由のない20分以上の遅刻は欠席とみなし、欠席回数が3回を超えたものについてはD評価とみなす｡,"","","",""
354,スペイン語圏の社会(Society in the Spanish-speaking sphere),統計でみる中南米(スペイン語圏）社会,木下　雅夫(KINOSHITA MASAO),秋学期(Fall Semester),２単位(2 Credits),CMP2200,日本語(Japanese),"",スペイン語圏に関する統計を通じてこの地域について学び，世界の成り立ちに果たしてきた役割を考えること。,スペイン語を母語とする人は世界で4億人を超える。授業ではその大部分が住むアメリカ大陸を中心に，スペイン，赤道ギニアを含めたスペイン語圏の自然，人口，産業などの統計を用いながら，過去と現在，地域と地域との比較を通じて，スペイン語圏の社会を探る。統計数値の意味とその背景に触れつつ講義を進め，統計集(テキスト）を用いて課題作成を指示するので，受講者は授業にテキスト（統計集）を必ず持参すること。,授業のPowerPointのpdfを事前にBlackbordに上げておくので出力して授業の予習・復習に役立てること。また授業時に持参し，講義内容をさらにメモすると良い。また，2016年度はテキスト（二宮書店『データブック2016』）を用いて授業内課題を7回提出して貰った。テキストの後半部分には国別の概要が載っているので，読んでおくと理解を深めるのに役立つ。,"","",参考文献は授業内に指示する。,授業予定は，学生の理解度，時事的テーマの有無などにより変更することがある。¥n授業内課題をテキストを用いずにスマートフォン等で調べて作成する例がみられるが，テキストと異なるものは評価対象としない。必ずテキストを用いること。,""
